item_id,category,region,date,stock_level,demand,supply,is_scarce,potentially_scarce,conversion_rate,experience_score,dispute_amount,win_amount,recouped_amount,tag_status,net_loss,spike_indicator,supply_demand_ratio
ITEM04022,Toys,Central,2023-07-10,424,927,855,Yes,No,0.81,8,17.56,394.86,217.25,Flagged,-594.55,No,0.9213362068965517
ITEM04023,Groceries,Central,2023-05-12,371,605,367,No,No,0.47,2,549.65,162.94,16.4,Resolved,370.31,No,0.6056105610561056
ITEM04024,Home Appliances,North,2023-02-11,296,481,486,No,No,0.78,6,737.77,167.55,167.16,Escalated,403.06000000000006,No,1.008298755186722
ITEM04025,Home Appliances,South,2023-06-22,336,524,641,No,No,0.13,3,134.91,250.23,263.07,Reviewed,-378.39,No,1.220952380952381
ITEM04026,Electronics,Central,2023-06-16,122,899,195,Yes,Yes,0.34,7,282.85,228.85,122.36,Flagged,-68.35999999999997,No,0.21666666666666667
ITEM04027,Groceries,East,2023-09-07,56,535,934,Yes,No,0.11,9,448.29,66.51,186.84,Flagged,194.94000000000003,No,1.742537313432836
ITEM04028,Apparel,North,2023-07-12,159,744,786,Yes,No,0.23,8,414.62,12.62,190.24,Resolved,211.76,No,1.0550335570469798
ITEM04029,Electronics,Central,2023-10-05,126,806,276,Yes,Yes,0.68,8,502.87,316.31,219.58,Resolved,-33.02000000000001,No,0.3420074349442379
ITEM04030,Electronics,West,2023-08-26,224,421,431,No,No,0.1,9,16.49,167.46,68.52,Flagged,-219.49,No,1.0213270142180095
ITEM04031,Toys,Central,2023-08-18,94,689,229,Yes,Yes,0.52,2,738.15,261.67,224.37,Resolved,252.10999999999996,No,0.3318840579710145
ITEM04032,Toys,West,2023-06-14,310,349,585,No,No,0.43,6,315.36,102.74,71.27,Escalated,141.35000000000002,No,1.6714285714285715
ITEM04033,Toys,West,2023-08-31,5,843,148,Yes,Yes,0.2,9,701.8,283.86,179.37,Resolved,238.56999999999994,No,0.17535545023696683
ITEM04034,Electronics,South,2023-03-31,422,279,440,No,No,0.65,2,855.21,165.53,48.03,Flagged,641.6500000000001,No,1.5714285714285714
ITEM04035,Apparel,South,2023-06-28,264,993,319,Yes,Yes,0.65,9,687.28,305.38,220.88,Escalated,161.01999999999998,No,0.3209255533199195
ITEM04036,Home Appliances,Central,2023-02-27,233,788,995,Yes,No,0.68,2,671.92,338.43,86.2,Resolved,247.28999999999996,No,1.2610899873257289
ITEM04037,Toys,Central,2023-09-20,287,128,143,No,No,0.71,9,579.03,1.51,195.42,Escalated,382.1,No,1.1085271317829457
ITEM04038,Apparel,East,2023-05-16,419,595,841,No,No,0.35,1,1.02,215.59,46.85,Reviewed,-261.42,No,1.4110738255033557
ITEM04039,Groceries,North,2023-08-26,383,777,512,Yes,No,0.9,6,903.82,362.98,69.33,Resolved,471.51000000000005,No,0.6580976863753213
ITEM04040,Toys,North,2023-11-03,15,425,830,Yes,No,0.16,6,833.57,369.89,245.17,Escalated,218.51000000000008,No,1.948356807511737
ITEM04041,Home Appliances,Central,2023-08-31,139,837,708,Yes,No,0.62,2,194.56,190.39,27.91,Flagged,-23.739999999999984,No,0.8448687350835322
ITEM04042,Groceries,South,2023-05-31,296,747,334,Yes,No,0.88,7,180.29,410.48,29.29,Resolved,-259.48,No,0.446524064171123
ITEM04043,Groceries,East,2023-12-12,194,286,71,No,Yes,0.28,10,36.83,325.14,232.2,Reviewed,-520.51,No,0.24738675958188153
ITEM04044,Home Appliances,North,2023-12-30,185,154,51,No,Yes,0.32,4,379.52,494.6,37.0,Reviewed,-152.08000000000004,No,0.32903225806451614
ITEM04045,Toys,Central,2023-09-04,474,977,152,Yes,Yes,0.56,4,985.2,256.26,268.5,Escalated,460.44000000000005,No,0.1554192229038855
ITEM04046,Electronics,South,2023-08-07,474,613,85,No,Yes,0.73,9,97.25,187.75,41.78,Escalated,-132.28,No,0.13843648208469056
ITEM04047,Home Appliances,South,2023-01-09,392,509,855,No,No,0.36,2,565.01,459.66,204.46,Escalated,-99.11000000000004,No,1.6764705882352942
ITEM04048,Home Appliances,South,2023-10-21,124,930,323,Yes,Yes,0.77,9,264.88,201.73,179.55,Escalated,-116.4,No,0.3469387755102041
ITEM04049,Home Appliances,West,2023-01-13,16,116,100,Yes,No,0.29,9,861.63,320.18,218.37,Escalated,323.08000000000004,No,0.8547008547008547
ITEM04050,Groceries,South,2023-09-20,365,670,192,No,Yes,0.8,6,507.21,412.89,208.52,Reviewed,-114.20000000000002,No,0.28614008941877794
ITEM04051,Apparel,Central,2023-08-13,388,187,945,No,Yes,0.3,10,853.55,230.31,109.68,Escalated,513.56,No,5.026595744680851
ITEM04052,Electronics,East,2023-08-19,25,322,532,Yes,No,0.59,7,929.6,220.91,283.84,Resolved,424.8500000000001,No,1.6470588235294117
ITEM04053,Toys,Central,2023-06-27,212,883,997,Yes,No,0.39,4,633.59,144.27,152.5,Escalated,336.82000000000005,No,1.1278280542986425
ITEM04054,Toys,South,2023-09-04,384,157,66,No,No,0.36,1,282.84,481.07,291.56,Reviewed,-489.79,No,0.4177215189873418
ITEM04055,Apparel,East,2023-03-08,0,803,929,Yes,No,0.38,9,448.42,471.99,114.31,Flagged,-137.88,No,1.1554726368159205
ITEM04056,Home Appliances,North,2023-10-24,290,661,638,Yes,No,0.5,9,631.47,232.92,158.17,Resolved,240.38000000000008,No,0.9637462235649547
ITEM04057,Electronics,North,2023-06-06,264,824,327,Yes,Yes,0.78,1,650.85,163.61,175.23,Flagged,312.01,No,0.39636363636363636
ITEM04058,Toys,Central,2023-06-14,342,329,684,No,No,0.71,4,67.03,63.89,168.98,Resolved,-165.83999999999997,No,2.0727272727272728
ITEM04059,Toys,East,2023-07-03,37,253,487,Yes,No,0.46,7,350.56,238.88,198.52,Flagged,-86.84,No,1.9173228346456692
ITEM04060,Home Appliances,Central,2023-07-27,232,372,485,No,No,0.33,3,532.4,447.01,85.9,Escalated,-0.5100000000000193,No,1.3002680965147453
ITEM04061,Apparel,East,2023-01-16,259,981,433,Yes,No,0.78,5,336.4,434.59,19.48,Reviewed,-117.67,No,0.4409368635437882
ITEM04062,Electronics,East,2023-10-27,307,145,907,No,Yes,0.8,5,578.08,58.11,59.53,Flagged,460.44000000000005,No,6.212328767123288
ITEM04063,Apparel,Central,2023-11-02,402,973,735,Yes,No,0.46,8,176.02,242.94,168.07,Resolved,-234.98999999999998,No,0.7546201232032854
ITEM04064,Apparel,East,2023-08-29,484,994,181,Yes,Yes,0.66,9,34.59,407.8,257.3,Flagged,-630.51,No,0.18190954773869347
ITEM04065,Electronics,South,2023-08-18,260,551,312,Yes,No,0.4,1,341.32,417.5,142.51,Flagged,-218.69,No,0.5652173913043478
ITEM04066,Electronics,East,2023-01-18,475,405,443,No,No,0.22,2,568.23,467.16,96.34,Escalated,4.72999999999999,No,1.0911330049261083
ITEM04067,Toys,East,2023-05-27,237,526,832,Yes,No,0.36,5,11.0,101.57,219.37,Flagged,-309.94,No,1.5787476280834916
ITEM04068,Toys,Central,2023-09-01,105,217,971,Yes,Yes,0.65,1,611.64,207.42,118.58,Flagged,285.64000000000004,No,4.454128440366972
ITEM04069,Electronics,North,2023-02-20,246,787,257,Yes,Yes,0.72,6,354.52,477.21,246.6,Resolved,-369.28999999999996,No,0.32614213197969544
ITEM04070,Groceries,West,2023-09-16,303,679,857,Yes,No,0.78,6,993.11,135.47,3.56,Resolved,854.08,Yes,1.2602941176470588
ITEM04071,Toys,East,2023-08-26,342,350,275,No,No,0.11,3,782.79,167.41,34.82,Resolved,580.56,No,0.7834757834757835
ITEM04072,Groceries,West,2023-09-03,446,502,750,No,No,0.49,4,291.05,112.83,30.78,Resolved,147.44000000000003,No,1.4910536779324055
ITEM04073,Electronics,East,2023-12-11,37,841,514,Yes,No,0.32,3,971.49,269.35,10.49,Escalated,691.65,No,0.6104513064133017
ITEM04074,Toys,Central,2023-11-06,307,299,407,No,No,0.65,5,278.35,264.87,50.42,Resolved,-36.93999999999998,No,1.3566666666666667
ITEM04075,Apparel,Central,2023-02-18,342,245,193,No,No,0.3,9,108.27,408.58,296.11,Reviewed,-596.4200000000001,No,0.7845528455284553
ITEM04076,Electronics,East,2023-10-11,45,150,403,Yes,Yes,0.55,10,26.87,206.41,144.45,Escalated,-323.99,No,2.6688741721854305
ITEM04077,Home Appliances,Central,2023-02-07,209,467,300,Yes,No,0.67,3,783.49,125.11,126.68,Escalated,531.7,No,0.6410256410256411
ITEM04078,Groceries,Central,2023-10-11,92,797,425,Yes,No,0.72,2,319.1,415.37,273.06,Flagged,-369.33,No,0.5325814536340853
ITEM04079,Electronics,East,2023-02-01,219,419,294,No,No,0.32,6,984.34,324.76,238.48,Reviewed,421.1,No,0.7
ITEM04080,Electronics,North,2023-08-31,255,298,67,No,Yes,0.17,10,618.21,78.13,81.66,Resolved,458.4200000000001,No,0.22408026755852842
ITEM04081,Toys,East,2023-02-10,136,540,764,Yes,No,0.27,1,164.29,285.09,241.32,Escalated,-362.12,No,1.412199630314233
ITEM04082,Toys,North,2023-10-19,230,244,765,No,Yes,0.58,9,336.05,229.93,24.8,Resolved,81.32000000000001,No,3.122448979591837
ITEM04083,Toys,Central,2023-04-13,305,158,534,No,Yes,0.13,10,512.34,422.89,214.75,Reviewed,-125.29999999999995,No,3.358490566037736
ITEM04084,Home Appliances,North,2023-10-19,201,806,51,Yes,Yes,0.23,3,721.72,300.83,5.53,Escalated,415.36000000000007,No,0.06319702602230483
ITEM04085,Toys,Central,2023-04-17,65,242,999,Yes,Yes,0.9,3,591.42,395.57,63.06,Flagged,132.78999999999996,No,4.111111111111111
ITEM04086,Electronics,North,2023-09-03,460,322,425,No,No,0.41,8,260.0,231.77,266.24,Flagged,-238.01000000000002,No,1.3157894736842106
ITEM04087,Toys,North,2023-03-28,37,199,963,Yes,Yes,0.5,6,476.04,490.2,112.04,Resolved,-126.19999999999997,No,4.815
ITEM04088,Apparel,East,2023-03-07,154,125,615,No,Yes,0.11,3,216.49,399.9,140.96,Escalated,-324.37,No,4.880952380952381
ITEM04089,Toys,North,2023-05-18,104,531,215,Yes,No,0.57,6,349.79,299.3,194.07,Reviewed,-143.57999999999998,No,0.4041353383458647
ITEM04090,Home Appliances,Central,2023-11-22,254,625,914,Yes,No,0.36,6,285.58,406.41,208.17,Escalated,-329.0,No,1.4600638977635783
ITEM04091,Apparel,East,2023-07-19,403,221,378,No,No,0.52,3,898.55,160.17,43.66,Reviewed,694.72,No,1.7027027027027026
ITEM04092,Electronics,North,2023-12-01,487,564,704,No,No,0.52,6,788.07,488.72,278.31,Resolved,21.04000000000002,No,1.2460176991150442
ITEM04093,Electronics,East,2023-04-03,445,364,497,No,No,0.87,10,531.6,207.49,170.47,Flagged,153.64000000000001,No,1.3616438356164384
ITEM04094,Groceries,West,2023-12-14,457,106,141,No,No,0.31,8,174.2,185.19,179.64,Resolved,-190.63,No,1.3177570093457944
ITEM04095,Apparel,East,2023-10-05,15,830,569,Yes,No,0.56,9,593.63,393.78,192.23,Resolved,7.620000000000033,No,0.6847172081829122
ITEM04096,Groceries,West,2023-01-20,78,319,301,Yes,No,0.41,3,354.57,315.29,255.9,Reviewed,-216.62000000000003,No,0.940625
ITEM04097,Apparel,West,2023-10-16,12,794,991,Yes,No,0.44,2,37.27,384.15,63.1,Flagged,-409.98,No,1.2465408805031446
ITEM04098,Apparel,East,2023-03-31,369,495,661,No,No,0.14,10,689.19,389.78,273.41,Flagged,26.000000000000057,No,1.3326612903225807
ITEM04099,Home Appliances,Central,2023-02-19,101,556,88,Yes,Yes,0.65,10,255.68,318.28,234.23,Resolved,-296.8299999999999,No,0.15798922800718132
ITEM04100,Groceries,Central,2023-01-10,403,207,485,No,Yes,0.26,7,234.16,422.26,67.16,Escalated,-255.26,No,2.331730769230769
ITEM04101,Home Appliances,Central,2023-03-20,151,591,697,Yes,No,0.47,8,663.8,363.21,239.64,Flagged,60.94999999999999,No,1.177364864864865
ITEM04102,Apparel,South,2023-02-06,488,958,411,No,No,0.45,9,871.42,288.73,151.3,Reviewed,431.38999999999993,No,0.42857142857142855
ITEM04103,Electronics,West,2023-02-28,177,735,995,Yes,No,0.47,1,282.03,380.58,172.67,Resolved,-271.22,No,1.3519021739130435
ITEM04104,Apparel,East,2023-03-29,390,781,611,Yes,No,0.4,1,777.55,248.91,297.76,Resolved,230.88,No,0.7813299232736572
ITEM04105,Home Appliances,Central,2023-04-14,86,559,132,Yes,Yes,0.29,1,885.74,242.63,3.94,Resolved,639.17,No,0.2357142857142857
ITEM04106,Groceries,Central,2023-11-15,87,868,815,Yes,No,0.46,4,210.98,169.83,280.86,Flagged,-239.71000000000004,No,0.9378596087456847
ITEM04107,Groceries,East,2023-10-04,28,108,757,Yes,Yes,0.14,3,917.43,423.58,217.65,Escalated,276.19999999999993,No,6.944954128440367
ITEM04108,Home Appliances,West,2023-04-14,388,466,76,No,Yes,0.29,7,283.11,149.66,104.55,Flagged,28.90000000000002,No,0.16274089935760172
ITEM04109,Groceries,East,2023-09-11,362,891,638,Yes,No,0.73,6,217.8,125.68,218.78,Reviewed,-126.66,No,0.7152466367713004
ITEM04110,Toys,South,2023-08-18,492,224,855,No,Yes,0.77,3,360.7,109.79,60.79,Resolved,190.11999999999998,No,3.8
ITEM04111,Electronics,South,2023-12-01,418,261,816,No,Yes,0.67,3,228.22,330.25,154.03,Resolved,-256.06,No,3.114503816793893
ITEM04112,Electronics,East,2023-02-06,320,135,70,No,No,0.61,5,572.54,99.74,244.79,Resolved,228.00999999999996,No,0.5147058823529411
ITEM04113,Electronics,West,2023-10-28,99,103,267,No,Yes,0.75,4,472.77,433.78,62.83,Reviewed,-23.83999999999999,No,2.5673076923076925
ITEM04114,Groceries,Central,2023-05-22,114,512,94,Yes,Yes,0.2,9,669.83,349.03,168.17,Resolved,152.63000000000008,No,0.18323586744639375
ITEM04115,Groceries,South,2023-02-12,209,186,456,No,Yes,0.52,1,724.31,394.91,12.73,Reviewed,316.6699999999999,No,2.4385026737967914
ITEM04116,Apparel,South,2023-04-26,453,582,743,No,No,0.19,1,81.8,70.41,251.01,Resolved,-239.62,No,1.2744425385934819
ITEM04117,Apparel,West,2023-12-07,342,875,847,Yes,No,0.72,5,153.63,7.49,105.11,Resolved,41.02999999999999,No,0.9668949771689498
ITEM04118,Electronics,South,2023-03-25,73,702,528,Yes,No,0.52,8,789.68,40.63,98.3,Reviewed,650.75,No,0.7510668563300142
ITEM04119,Toys,South,2023-09-16,134,906,912,Yes,No,0.75,4,66.24,338.56,76.87,Flagged,-349.19,No,1.0055126791620728
ITEM04120,Apparel,West,2023-12-26,427,157,705,No,Yes,0.74,9,658.8,51.66,215.72,Escalated,391.41999999999996,No,4.462025316455696
ITEM04121,Apparel,East,2023-03-28,455,239,613,No,Yes,0.47,7,663.52,236.09,52.27,Reviewed,375.15999999999997,No,2.5541666666666667
ITEM04122,Groceries,Central,2023-12-09,268,271,812,No,Yes,0.5,3,737.11,401.5,10.17,Resolved,325.44,No,2.985294117647059
ITEM04123,Toys,Central,2023-12-13,349,359,667,No,No,0.12,6,218.66,178.83,83.52,Escalated,-43.69000000000001,No,1.8527777777777779
ITEM04124,Electronics,South,2023-10-18,465,594,858,No,No,0.52,6,151.05,23.52,198.86,Escalated,-71.33,No,1.442016806722689
ITEM04125,Apparel,Central,2023-04-06,77,124,760,No,Yes,0.64,5,449.96,441.7,15.07,Escalated,-6.810000000000009,No,6.08
ITEM04126,Toys,East,2023-09-12,458,297,386,No,No,0.29,8,42.8,354.13,128.15,Flagged,-439.48,No,1.2953020134228188
ITEM04127,Toys,South,2023-12-08,379,678,841,No,No,0.89,1,841.84,17.6,242.01,Flagged,582.23,No,1.2385861561119293
ITEM04128,Electronics,Central,2023-05-16,489,522,197,No,Yes,0.88,10,746.76,162.25,128.06,Reviewed,456.45,No,0.37667304015296366
ITEM04129,Toys,North,2023-09-05,124,217,664,No,Yes,0.33,4,884.7,186.16,165.73,Reviewed,532.8100000000001,No,3.0458715596330275
ITEM04130,Toys,North,2023-04-02,37,891,460,Yes,No,0.67,7,69.76,434.34,128.24,Escalated,-492.82,No,0.515695067264574
ITEM04131,Toys,North,2023-09-04,268,105,563,No,Yes,0.12,6,920.88,42.93,52.19,Escalated,825.76,Yes,5.311320754716981
ITEM04132,Apparel,North,2023-09-15,309,196,817,No,Yes,0.63,7,756.63,384.98,291.23,Flagged,80.41999999999996,No,4.147208121827411
ITEM04133,Electronics,North,2023-07-06,105,171,621,No,Yes,0.6,3,112.76,487.07,57.1,Resolved,-431.41,No,3.61046511627907
ITEM04134,Toys,South,2023-05-04,43,531,868,Yes,No,0.76,3,104.68,192.8,186.09,Flagged,-274.21000000000004,No,1.631578947368421
ITEM04135,Toys,West,2023-09-17,224,479,434,Yes,No,0.34,1,899.98,11.88,81.79,Reviewed,806.3100000000001,Yes,0.9041666666666667
ITEM04136,Apparel,West,2023-06-18,241,869,531,Yes,No,0.8,7,466.15,120.07,246.98,Flagged,99.1,No,0.6103448275862069
ITEM04137,Electronics,South,2023-12-31,396,649,652,No,No,0.79,4,998.85,63.36,238.19,Resolved,697.3,No,1.003076923076923
ITEM04138,Groceries,South,2023-04-21,152,907,150,Yes,Yes,0.64,9,635.01,394.51,136.78,Resolved,103.72,No,0.16519823788546256
ITEM04139,Apparel,East,2023-10-17,23,155,163,Yes,No,0.48,5,687.9,175.7,56.86,Flagged,455.34000000000003,No,1.044871794871795
ITEM04140,Electronics,West,2023-03-28,123,714,311,Yes,No,0.59,5,467.87,449.16,14.42,Resolved,4.28999999999998,No,0.43496503496503497
ITEM04141,Toys,North,2023-01-13,284,202,471,No,Yes,0.68,9,436.89,456.96,143.01,Reviewed,-163.07999999999998,No,2.3201970443349755
ITEM04142,Electronics,South,2023-09-20,483,315,103,No,Yes,0.88,1,801.85,184.37,49.24,Escalated,568.24,No,0.3259493670886076
ITEM04143,Electronics,North,2023-10-15,453,120,237,No,No,0.2,6,448.74,302.36,284.77,Escalated,-138.39,No,1.9586776859504131
ITEM04144,Electronics,West,2023-01-23,401,726,588,No,No,0.35,8,498.38,472.09,41.0,Escalated,-14.70999999999998,No,0.8088033012379643
ITEM04145,Groceries,Central,2023-07-19,347,309,801,No,Yes,0.72,1,390.91,43.13,70.69,Flagged,277.09000000000003,No,2.5838709677419356
ITEM04146,Electronics,Central,2023-08-30,260,390,641,No,No,0.43,10,196.29,386.47,230.49,Escalated,-420.6700000000001,No,1.639386189258312
ITEM04147,Groceries,South,2023-08-27,145,814,239,Yes,Yes,0.64,9,848.91,24.5,129.34,Reviewed,695.0699999999999,No,0.29325153374233126
ITEM04148,Toys,East,2023-10-30,190,934,880,Yes,No,0.21,8,220.71,221.83,107.35,Reviewed,-108.47,No,0.9411764705882353
ITEM04149,Groceries,North,2023-06-14,380,287,916,No,Yes,0.67,6,301.68,256.23,108.82,Escalated,-63.370000000000005,No,3.1805555555555554
ITEM04150,Toys,South,2023-08-14,164,250,652,No,Yes,0.64,9,592.8,274.69,158.86,Reviewed,159.24999999999994,No,2.597609561752988
ITEM04151,Toys,East,2023-06-25,70,290,596,Yes,No,0.57,3,326.12,424.52,160.53,Escalated,-258.92999999999995,No,2.0481099656357387
ITEM04152,Groceries,North,2023-01-29,438,506,107,No,Yes,0.71,4,353.38,103.25,97.2,Resolved,152.93,No,0.21104536489151873
ITEM04153,Apparel,West,2023-06-14,200,313,552,No,No,0.8,3,3.88,220.52,208.24,Flagged,-424.88,No,1.7579617834394905
ITEM04154,Home Appliances,Central,2023-01-23,354,990,238,Yes,Yes,0.76,5,801.02,137.17,85.98,Resolved,577.87,No,0.2401614530776993
ITEM04155,Electronics,East,2023-10-21,11,653,814,Yes,No,0.2,1,494.43,295.18,71.94,Flagged,127.31,No,1.2446483180428134
ITEM04156,Home Appliances,North,2023-02-13,51,577,597,Yes,No,0.7,1,196.22,279.07,260.18,Resolved,-343.03,No,1.032871972318339
ITEM04157,Electronics,South,2023-09-18,440,293,919,No,Yes,0.46,2,712.19,393.77,33.55,Resolved,284.87000000000006,No,3.1258503401360542
ITEM04158,Electronics,North,2023-06-29,255,349,653,No,No,0.37,1,656.0,88.75,290.95,Resolved,276.3,No,1.8657142857142857
ITEM04159,Toys,South,2023-10-23,301,692,617,Yes,No,0.8,3,376.38,408.04,169.74,Resolved,-201.40000000000003,No,0.8903318903318903
ITEM04160,Electronics,Central,2023-05-19,359,140,628,No,Yes,0.55,2,578.15,174.26,278.26,Escalated,125.63,No,4.453900709219858
ITEM04161,Electronics,Central,2023-11-30,299,469,362,No,No,0.5,10,666.69,284.36,294.62,Escalated,87.71000000000004,No,0.7702127659574468
ITEM04162,Groceries,North,2023-09-05,486,119,218,No,No,0.73,7,61.98,114.2,124.94,Flagged,-177.16,No,1.8166666666666667
ITEM04163,Home Appliances,North,2023-08-29,407,108,848,No,Yes,0.54,8,417.61,238.75,57.95,Reviewed,120.91000000000001,No,7.779816513761468
ITEM04164,Groceries,South,2023-04-16,8,924,180,Yes,Yes,0.79,2,524.67,83.27,281.09,Flagged,160.31,No,0.1945945945945946
ITEM04165,Electronics,South,2023-06-22,139,735,727,Yes,No,0.18,4,723.32,342.63,254.94,Resolved,125.75000000000006,No,0.9877717391304348
ITEM04166,Toys,East,2023-02-18,99,302,998,Yes,Yes,0.72,8,381.68,22.71,54.23,Flagged,304.74,No,3.293729372937294
ITEM04167,Groceries,East,2023-05-03,484,689,613,No,No,0.23,10,170.77,300.54,45.46,Reviewed,-175.23000000000002,No,0.8884057971014493
ITEM04168,Groceries,East,2023-02-04,136,821,201,Yes,Yes,0.28,1,89.62,375.55,297.17,Reviewed,-583.1,No,0.24452554744525548
ITEM04169,Apparel,North,2023-04-16,358,117,971,No,Yes,0.24,8,809.37,440.86,173.47,Flagged,195.04,No,8.228813559322035
ITEM04170,Electronics,East,2023-11-24,365,847,154,Yes,Yes,0.29,8,479.18,408.83,136.15,Reviewed,-65.79999999999998,No,0.18160377358490565
ITEM04171,Toys,North,2023-07-15,371,418,416,No,No,0.69,2,229.3,447.25,187.3,Flagged,-405.25,No,0.9928400954653938
ITEM04172,Groceries,Central,2023-04-19,21,811,141,Yes,Yes,0.62,3,804.83,307.23,250.49,Reviewed,247.11,No,0.17364532019704434
ITEM04173,Groceries,West,2023-05-05,144,960,762,Yes,No,0.28,9,811.94,25.93,4.35,Resolved,781.6600000000001,Yes,0.7929240374609782
ITEM04174,Toys,Central,2023-11-23,160,381,854,Yes,No,0.32,10,651.28,485.29,30.27,Reviewed,135.71999999999994,No,2.235602094240838
ITEM04175,Electronics,North,2023-10-22,248,575,934,Yes,No,0.18,5,120.11,389.03,205.01,Resolved,-473.92999999999995,No,1.6215277777777777
ITEM04176,Apparel,North,2023-12-13,174,351,780,Yes,No,0.43,7,303.49,296.57,203.71,Flagged,-196.79,No,2.215909090909091
ITEM04177,Groceries,West,2023-02-06,87,439,481,Yes,No,0.4,5,882.49,229.74,295.6,Flagged,357.15,No,1.0931818181818183
ITEM04178,Apparel,South,2023-07-07,398,850,628,Yes,No,0.22,10,121.52,48.77,8.06,Reviewed,64.69,No,0.7379553466509988
ITEM04179,Home Appliances,South,2023-12-03,476,561,730,No,No,0.77,2,700.55,5.23,23.74,Flagged,671.5799999999999,No,1.298932384341637
ITEM04180,Electronics,South,2023-01-23,479,880,354,No,No,0.78,2,256.08,217.59,144.07,Escalated,-105.58000000000001,No,0.4018161180476731
ITEM04181,Home Appliances,East,2023-09-18,32,730,77,Yes,Yes,0.19,1,34.2,486.7,197.48,Flagged,-649.98,No,0.10533515731874145
ITEM04182,Home Appliances,South,2023-07-13,476,500,337,No,No,0.31,6,689.06,262.87,77.54,Reviewed,348.6499999999999,No,0.6726546906187625
ITEM04183,Home Appliances,East,2023-06-01,270,470,404,No,No,0.69,7,264.91,196.14,76.87,Flagged,-8.099999999999966,No,0.8577494692144374
ITEM04184,Electronics,East,2023-01-18,282,381,888,No,Yes,0.8,5,743.0,227.63,11.67,Escalated,503.7,No,2.324607329842932
ITEM04185,Electronics,South,2023-01-27,225,489,593,Yes,No,0.16,3,366.99,149.22,13.9,Reviewed,203.87,No,1.2102040816326531
ITEM04186,Toys,South,2023-01-24,444,436,727,No,No,0.82,10,219.38,488.37,26.93,Escalated,-295.92,No,1.6636155606407323
ITEM04187,Apparel,West,2023-01-29,451,999,453,Yes,No,0.15,10,909.98,66.62,20.75,Resolved,822.61,Yes,0.453
ITEM04188,Apparel,West,2023-05-19,496,444,185,No,No,0.61,9,355.24,347.58,264.06,Reviewed,-256.4,No,0.4157303370786517
